vid,gz_state,gz_district,gz_taluka,gz_village,censuscode,area_km2,population,pop_density,st_pct,land_dependent_pct,natural_forest_pct,plantation_pct,agri_pct,wl_degraded_forest_pct,rfa_pct,protected_pct,connectivity_pct,outside_rfa_pct,conservation_score,conflict_score,priority,cons_band,risk_band,area_km2,households,pop_st,pop_sc,literacy_pct,land_dependent_pct,workers,cultivators,agri_labourers,uninhabited,lulc_reliable,rfa_gap_suspect,protected_km2,connect_km2,rfa_km2,outside_rfa_km2,nonforest_nonpa_km2,pa_names,esz_names,tiger_names,nh_km,nh_names,fsi_division,fsi_range,fsi_circle,basin,subbasin,forest_pct,agri_pct,lulc_evergreen_pct,lulc_deciduous_pct,lulc_scrub_forest_pct,lulc_grassland_pct,lulc_builtup_pct,wl_degraded_forest_pct,wl_mining_industrial_pct,conservation_n,conflict_n
564039,MAHARASHTRA,Satara,Jaoli,Apti,564039.0,3.856887831042632,733.0,190.0,0.4,50.0,34.39,1.06,31.37,0.0,1.9,0.0,0.0,98.1,26.1,52.3,low priority,low,mid,3.856887831042632,173.0,3.0,71.0,68.2,50.0,360.0,78.0,102.0,False,False,False,0.0,0.0,0.072908013467952,3.784,3.642,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,36.92,31.37,0.49,33.9,2.53,0.0,0.08,0.0,0.0,3,4
564107,MAHARASHTRA,Satara,Jaoli,Belawade,564107.0,3.5193572689782817,832.0,236.4,0.0,61.0,11.93,0.36,75.16,0.0,9.7,0.0,0.0,90.4,24.5,67.2,contested,low,high,3.5193572689782817,204.0,0.0,117.0,82.5,61.0,397.0,213.0,29.0,False,False,False,0.0,0.0,0.3397662916789791,3.18,3.18,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,11.93,75.16,0.27,11.66,0.0,0.0,2.15,0.0,0.0,3,4
564016,MAHARASHTRA,Satara,Jaoli,Bhaleghar,564016.0,1.7736868194077184,320.0,180.4,0.0,54.3,41.52,9.19,25.09,1.059,24.6,0.0,0.0,75.4,34.2,64.6,contested,low,high,1.7736868194077184,87.0,0.0,0.0,69.1,54.3,230.0,125.0,0.0,False,False,False,0.0,0.0,0.4359617366195534,1.338,1.338,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,41.52,25.09,15.9,25.62,0.0,0.0,2.83,1.059,0.0,3,4
563981,MAHARASHTRA,Satara,Jaoli,Bhogavali T. Medha,563981.0,3.389592437282019,613.0,180.8,0.0,92.9,66.58,0.37,22.22,1.203,37.1,0.0,0.0,62.9,46.3,58.0,pressure-led,mid,high,3.389592437282019,140.0,0.0,0.0,61.0,92.9,210.0,153.0,42.0,False,False,False,0.0,0.0,1.258853207529148,2.131,2.128,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,69.08,22.22,37.04,29.54,2.5,0.0,0.0,1.203,0.0,3,4
563962,MAHARASHTRA,Satara,Jaoli,Bhuteghar,563962.0,3.442860878835661,456.0,132.4,8.8,89.9,73.11,3.46,13.03,0.0,22.0,0.0,0.0,78.0,45.0,62.7,pressure-led,mid,high,3.442860878835661,92.0,40.0,0.0,68.6,89.9,287.0,257.0,1.0,False,False,False,0.0,0.0,0.7560518828300484,2.687,2.671,,,,0.0,,Satara,Mahabaleshwar,Kolhapur,Krishna,Krishna Upper,80.58,13.03,47.77,25.34,7.47,0.0,0.27,0.0,0.0,3,4
563961,MAHARASHTRA,Satara,Jaoli,Bondarwadi,563961.0,0.8686692433648397,334.0,384.5,0.3,69.2,46.21,12.27,28.87,0.0,81.1,0.0,0.0,18.9,49.0,54.2,moderate on both,mid,mid,0.8686692433648397,66.0,1.0,0.0,71.0,69.2,237.0,156.0,8.0,False,False,False,0.0,0.0,0.7041771026994178,0.164,0.155,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,51.26,28.87,20.58,25.63,5.05,0.0,0.0,0.0,0.0,3,4
564118,MAHARASHTRA,Satara,Jaoli,Dare Bk.,564118.0,3.6942685644139552,987.0,267.2,0.0,59.6,14.97,0.85,73.56,0.0,15.9,0.0,0.0,84.1,26.2,62.7,contested,low,high,3.6942685644139552,219.0,0.0,31.0,79.6,59.6,401.0,233.0,6.0,False,False,False,0.0,0.0,0.5868752679055338,3.107,3.107,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,14.97,73.56,0.17,14.8,0.0,0.0,0.68,0.0,0.0,3,4
564067,MAHARASHTRA,Satara,Jaoli,Deur,564067.0,20.44381052775191,66.0,3.2,0.0,60.0,76.44,0.83,2.31,0.123,99.9,100.0,100.0,0.1,86.0,29.1,protect,high,low,20.44381052775191,11.0,0.0,0.0,56.1,60.0,30.0,12.0,6.0,False,False,False,20.44381052775193,20.44381052775193,20.416530965464982,0.027,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Bamnoli,Wildlife West,Krishna,Krishna Upper,81.27,2.31,65.84,10.6,4.83,0.0,0.0,0.123,0.0,3,4
564094,MAHARASHTRA,Satara,Jaoli,Dhanakwadi,564094.0,1.7705608847821843,257.0,145.2,0.0,0.0,8.54,2.14,44.84,0.0,34.4,0.0,0.0,65.6,30.5,34.2,low priority,low,low,1.7705608847821843,57.0,0.0,0.0,63.8,0.0,136.0,0.0,0.0,False,False,False,0.0,0.0,0.6098657119730053,1.161,0.824,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,8.54,44.84,2.67,5.87,0.0,0.0,0.0,0.0,0.0,3,4
563985,MAHARASHTRA,Satara,Jaoli,Divdev,563985.0,1.5690872235340616,271.0,172.7,0.0,78.8,29.64,3.23,20.97,1.009,17.7,0.0,0.0,82.3,29.1,52.8,low priority,low,mid,1.5690872235340616,74.0,0.0,0.0,57.6,78.8,99.0,76.0,2.0,False,False,False,0.0,0.0,0.2772384647292071,1.292,1.292,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,38.31,20.97,6.45,23.19,8.67,0.0,0.0,1.009,0.0,3,4
564086,MAHARASHTRA,Satara,Jaoli,Dund,564086.0,2.9234551683471435,620.0,212.1,3.1,78.6,31.3,1.39,40.62,0.0,0.0,0.0,0.0,100.0,20.5,63.5,contested,low,high,2.9234551683471435,133.0,19.0,66.0,62.4,78.6,355.0,267.0,12.0,False,False,False,0.0,0.0,0.0,2.923,2.923,,,,0.0,,,,,Krishna,Krishna Upper,44.16,40.62,3.86,27.44,12.86,0.0,0.32,0.0,0.0,3,4
564038,MAHARASHTRA,Satara,Jaoli,Furus,564038.0,1.7604136120735034,101.0,57.4,0.0,72.3,12.5,4.64,17.69,0.0,0.3,0.0,0.0,99.6,21.0,38.9,low priority,low,low,1.7604136120735034,29.0,0.0,0.0,67.3,72.3,65.0,20.0,27.0,False,False,False,0.0,0.0,0.0059199866623003,1.754,1.44,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,12.5,17.69,0.0,12.5,0.0,0.0,0.0,0.0,0.0,3,4
563982,MAHARASHTRA,Satara,Jaoli,Galdev,563982.0,2.450539865612702,164.0,66.9,0.0,84.8,56.76,0.64,12.63,0.125,8.5,0.0,0.0,91.5,35.2,44.4,low priority,low,mid,2.450539865612702,29.0,0.0,0.0,62.8,84.8,66.0,56.0,0.0,False,False,False,0.0,0.0,0.2087168194263272,2.242,2.242,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,68.37,12.63,21.94,34.82,11.61,0.0,0.0,0.125,0.0,3,4
564075,MAHARASHTRA,Satara,Jaoli,Ganje,564075.0,8.406002224825714,1476.0,175.6,0.0,66.5,14.31,4.69,42.37,0.0,0.0,0.0,0.0,100.0,17.6,59.6,contested,low,high,8.406002224825714,346.0,0.0,156.0,68.0,66.5,391.0,253.0,7.0,False,False,False,0.0,0.0,0.0,8.406,8.4,,,,0.0,,,,,Krishna,Krishna Upper,14.31,42.37,0.86,13.45,0.0,0.0,0.41,0.0,0.0,3,4
563990,MAHARASHTRA,Satara,Jaoli,Gondemal,563990.0,2.2780718407278884,226.0,99.2,0.0,92.0,44.4,0.0,33.19,0.552,24.8,0.0,0.0,75.2,35.2,51.6,low priority,low,mid,2.2780718407278884,52.0,0.0,43.0,63.3,92.0,138.0,113.0,14.0,False,False,False,0.0,0.0,0.5641803688791115,1.714,1.714,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,56.43,33.19,5.26,39.14,12.03,0.0,0.0,0.552,0.0,3,4
564014,MAHARASHTRA,Satara,Jaoli,Hateghar,564014.0,3.576018731490606,1384.0,387.0,0.4,36.7,35.67,7.54,36.29,0.0,18.4,0.0,0.0,81.6,30.8,65.0,contested,low,high,3.576018731490606,307.0,5.0,51.0,68.9,36.7,561.0,148.0,58.0,False,False,False,0.0,0.0,0.6577764733041493,2.918,2.918,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,35.67,36.29,16.48,19.19,0.0,0.0,3.16,0.0,0.0,3,4
564072,MAHARASHTRA,Satara,Jaoli,Jambruk,564072.0,5.10530033247226,0.0,0.0,,,70.0,1.66,1.16,0.0,100.0,100.0,100.0,0.0,83.9,21.7,protect,high,low,5.10530033247226,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,5.1053003324722575,5.1053003324722575,5.1053003324722575,0.0,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Bamnoli,Wildlife West,Krishna,Krishna Upper,70.0,1.16,53.99,16.01,0.0,0.0,0.0,0.0,0.0,3,3
564021,MAHARASHTRA,Satara,Jaoli,Jarewadi,564021.0,3.5766554751807904,244.0,68.2,0.0,25.4,18.94,3.95,45.96,8.771,49.6,0.0,0.0,50.4,35.7,30.5,low priority,low,low,3.5766554751807904,67.0,0.0,5.0,69.3,25.4,130.0,30.0,3.0,False,False,False,0.0,0.0,1.774154340272187,1.803,1.803,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,19.55,45.96,6.05,12.89,0.61,0.0,0.0,8.771,0.0,3,4
564069,MAHARASHTRA,Satara,Jaoli,Jumgti,564069.0,14.41621791794416,0.0,0.0,,,73.61,1.11,0.11,0.435,100.0,100.0,100.0,0.0,85.4,21.7,protect,high,low,14.41621791794416,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,14.416217917944158,14.416217917944158,14.416105430745551,0.0,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Koyna,Wildlife West,Krishna,Krishna Upper,73.78,0.11,65.3,8.31,0.17,0.0,0.0,0.435,0.0,3,3
564084,MAHARASHTRA,Satara,Jaoli,Kaloshi,564084.0,2.420709374078551,230.0,95.0,0.0,37.8,7.52,0.0,24.51,0.0,14.8,0.0,0.0,85.2,25.0,36.6,low priority,low,low,2.420709374078551,49.0,0.0,17.0,84.3,37.8,127.0,30.0,18.0,False,False,False,0.0,0.0,0.3578690488066558,2.063,1.171,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,14.01,24.51,0.13,7.39,6.49,0.0,0.0,0.0,0.0,3,4
564087,MAHARASHTRA,Satara,Jaoli,Karandi T.Medha,564087.0,1.8102635216139384,463.0,255.8,0.6,54.6,11.24,0.35,63.32,0.0,0.3,0.0,0.0,99.7,20.8,68.0,contested,low,high,1.8102635216139384,131.0,3.0,0.0,55.5,54.6,240.0,118.0,13.0,False,False,False,0.0,0.0,0.0058060366288913,1.804,1.735,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,19.89,63.32,0.17,11.07,8.65,0.0,3.98,0.0,0.0,3,4
564059,MAHARASHTRA,Satara,Jaoli,Kargaon,564059.0,25.734051351506128,316.0,12.3,0.0,98.1,72.39,1.32,2.06,0.682,49.4,6.9,99.9,50.6,71.3,42.0,protect,high,low,25.734051351506128,69.0,0.0,0.0,58.9,98.1,108.0,1.0,105.0,False,True,False,1.7693308363904556,25.715344023175565,12.722790722886756,13.011,9.924,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Medha,Wildlife West,Krishna,Krishna Upper,74.79,2.06,56.25,16.14,2.4,0.0,0.0,0.682,0.0,3,4
564054,MAHARASHTRA,Satara,Jaoli,Kas,564054.0,7.58906735739762,127.0,16.7,0.8,0.0,48.76,3.75,13.56,10.667,59.6,0.0,0.0,40.4,45.2,29.1,secondary,mid,low,7.58906735739762,29.0,1.0,0.0,70.9,0.0,36.0,0.0,0.0,False,False,False,0.0,0.0019572708139726,4.526118671329418,3.063,2.629,,,Koyna,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,62.39,13.56,27.22,21.54,13.63,0.0,0.49,10.667,0.0,3,4
564045,MAHARASHTRA,Satara,Jaoli,Kasbe Bamnoli,564045.0,5.016402567266173,553.0,110.2,0.2,34.7,35.06,6.24,10.48,0.25,24.4,0.0,0.0,75.7,32.3,52.4,low priority,low,mid,5.016402567266173,123.0,1.0,3.0,68.0,34.7,245.0,80.0,5.0,False,False,False,0.0,7.112873534494921e-05,1.2215340195562874,3.795,3.441,,,Koyna,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,35.12,10.48,8.36,26.7,0.06,0.0,1.19,0.25,0.0,3,4
564041,MAHARASHTRA,Satara,Jaoli,Kelghar T. Solshi,564041.0,2.0637174889256933,272.0,131.8,0.0,35.4,5.95,4.27,24.08,0.0,0.0,0.0,0.0,100.0,16.6,39.7,low priority,low,low,2.0637174889256933,70.0,0.0,0.0,64.3,35.4,130.0,35.0,11.0,False,False,False,0.0,0.0,0.0,2.064,1.778,,,,0.0,,,,,Krishna,Krishna Upper,5.95,24.08,0.0,5.95,0.0,0.0,0.0,0.0,0.0,3,4
564057,MAHARASHTRA,Satara,Jaoli,Khirkhandi,564057.0,4.79174334382556,78.0,16.3,0.0,100.0,43.48,3.41,0.07,0.0,98.3,94.1,100.0,1.7,73.0,42.9,protect,high,low,4.79174334382556,15.0,0.0,0.0,64.1,100.0,26.0,4.0,22.0,False,False,False,4.510263924085304,4.791743343825558,4.709984396792118,0.082,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Bamnoli,Wildlife West,Krishna,Krishna Upper,43.74,0.07,19.87,23.61,0.26,0.0,0.0,0.0,0.0,3,4
564043,MAHARASHTRA,Satara,Jaoli,Kolghar,564043.0,1.7652013128180015,154.0,87.2,0.0,38.3,54.75,0.72,23.7,0.0,98.5,0.0,0.0,1.5,56.2,35.6,secondary,mid,low,1.7652013128180015,32.0,0.0,0.0,56.5,38.3,107.0,40.0,1.0,False,False,False,0.0,0.0,1.7394648842156823,0.026,0.026,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,64.98,23.7,29.08,25.67,10.23,0.0,0.0,0.0,0.0,3,4
564090,MAHARASHTRA,Satara,Jaoli,Kumbhargani,564090.0,0.7896339851133114,312.0,395.1,0.0,81.0,29.92,16.93,5.12,2.757,28.6,0.0,0.0,71.4,32.2,67.7,contested,low,high,0.7896339851133114,68.0,0.0,0.0,67.6,81.0,179.0,145.0,0.0,False,False,False,0.0,0.0,0.2257336116517383,0.564,0.564,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,31.89,5.12,11.81,18.11,1.97,0.0,0.39,2.757,0.0,3,4
563972,MAHARASHTRA,Satara,Jaoli,Kuraloshi,563972.0,4.73720998383458,509.0,107.4,9.6,56.9,57.45,1.92,10.39,0.0,30.2,0.0,0.0,69.8,41.2,56.5,moderate on both,mid,mid,4.73720998383458,107.0,49.0,29.0,68.4,56.9,225.0,104.0,24.0,False,False,False,0.0,0.0,1.4311849043474745,3.306,3.306,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,67.11,10.39,10.26,47.19,9.66,0.0,1.06,0.0,0.0,3,4
564049,MAHARASHTRA,Satara,Jaoli,Kusapur,564049.0,4.764723728261107,26.0,5.5,3.8,89.5,62.92,1.39,1.58,0.0,99.2,82.4,100.0,0.8,80.1,38.1,protect,high,low,4.764723728261107,9.0,1.0,0.0,42.3,89.5,19.0,17.0,0.0,False,False,False,3.9266706975810415,4.764723728261108,4.727996599354274,0.037,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Bamnoli,Wildlife West,Krishna,Krishna Upper,62.92,1.58,42.41,20.51,0.0,0.0,0.0,0.0,0.0,3,4
564064,MAHARASHTRA,Satara,Jaoli,Kusawade,564064.0,7.812229919070527,0.0,0.0,,,67.15,0.96,5.45,0.0,99.7,93.5,100.0,0.3,82.0,21.7,protect,high,low,7.812229919070527,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,7.303132166647945,7.812229919070528,7.78955699582181,0.023,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Bamnoli,Wildlife West,Krishna,Krishna Upper,67.19,5.45,57.36,9.79,0.04,0.0,0.0,0.0,0.0,3,3
564078,MAHARASHTRA,Satara,Jaoli,Kusumbi,564078.0,8.511142552674263,1768.0,207.7,0.7,59.6,39.17,0.96,30.64,0.0,14.2,0.0,0.0,85.8,30.6,64.0,contested,low,high,8.511142552674263,430.0,12.0,107.0,63.9,59.6,862.0,467.0,47.0,False,False,False,0.0,0.0,1.2093246014450398,7.302,7.058,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,46.97,30.64,14.12,25.05,7.8,0.0,1.25,0.0,0.0,3,4
564048,MAHARASHTRA,Satara,Jaoli,Madoshi,564048.0,4.958826073234327,37.0,7.5,0.0,95.0,75.54,1.59,1.08,1.207,99.3,93.0,100.0,0.7,85.2,40.2,protect,high,low,4.958826073234327,8.0,0.0,0.0,56.8,95.0,20.0,19.0,0.0,False,False,False,4.61080814231669,4.958826073234317,4.924812530729053,0.034,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Bamnoli,Wildlife West,Krishna,Krishna Upper,75.54,1.08,60.67,14.87,0.0,0.0,0.0,1.207,0.0,3,4
564051,MAHARASHTRA,Satara,Jaoli,Majare Shevandi,564051.0,2.2332616847209925,83.0,37.2,0.0,68.4,31.31,3.81,11.71,0.0,0.4,0.0,91.9,99.6,42.5,35.0,secondary,mid,low,2.2332616847209925,20.0,0.0,1.0,60.2,68.4,38.0,20.0,6.0,False,False,False,0.0,2.052345267109477,0.0094336956801523,2.224,2.148,,,Koyna,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,31.31,11.71,0.99,30.32,0.0,0.0,0.0,0.0,0.0,3,4
564088,MAHARASHTRA,Satara,Jaoli,Malchoundi,564088.0,0.6396130478663353,523.0,817.7,0.0,53.4,18.5,5.5,49.0,0.0,4.3,0.0,0.0,95.7,23.9,70.4,contested,low,high,0.6396130478663353,115.0,0.0,0.0,70.9,53.4,204.0,55.0,54.0,False,False,False,0.0,0.0,0.027599379810929,0.612,0.609,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,19.0,49.0,0.0,18.5,0.5,0.0,5.0,0.0,0.0,3,4
564063,MAHARASHTRA,Satara,Jaoli,Maldev,564063.0,6.863645832717495,4.0,0.6,0.0,0.0,86.26,0.55,2.98,1.008,100.0,93.1,100.0,0.0,91.0,16.9,protect,high,low,6.863645832717495,1.0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,False,False,False,6.392475895574864,6.8636458327174985,6.861848867208261,0.002,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Koyna,Wildlife West,Krishna,Krishna Upper,86.95,2.98,64.12,22.14,0.69,0.0,0.0,1.008,0.0,3,4
564085,MAHARASHTRA,Satara,Jaoli,Maleshwar,564085.0,0.3597177351420047,82.0,228.0,0.0,25.6,18.42,10.53,12.28,0.0,0.0,0.0,0.0,100.0,18.3,42.8,low priority,low,low,0.3597177351420047,13.0,0.0,0.0,69.5,25.6,43.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.36,0.36,,,,0.0,,,,,Krishna,Krishna Upper,18.42,12.28,2.63,15.79,0.0,0.0,0.0,0.0,0.0,3,4
563987,MAHARASHTRA,Satara,Jaoli,Mamurdi,563987.0,2.555847247202569,634.0,248.1,6.3,82.4,7.62,1.48,72.2,0.0,0.3,0.0,0.0,99.7,20.3,56.6,low priority,low,mid,2.555847247202569,161.0,40.0,0.0,71.1,82.4,346.0,263.0,22.0,False,False,False,0.0,0.0,0.0079269307471162,2.548,2.535,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,7.62,72.2,0.98,6.64,0.0,0.0,0.0,0.0,0.0,3,4
564108,MAHARASHTRA,Satara,Jaoli,Maradmure,564108.0,2.077260927782965,448.0,215.7,0.0,50.3,44.42,9.09,6.86,2.383,24.7,0.0,0.0,75.3,35.2,47.3,low priority,low,mid,2.077260927782965,92.0,0.0,0.0,63.8,50.3,195.0,82.0,16.0,False,False,False,0.0,0.0,0.5133845019327259,1.564,1.564,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,45.76,6.86,14.46,29.96,1.34,0.0,0.0,2.383,0.0,3,4
564050,MAHARASHTRA,Satara,Jaoli,Mauje Shevandi,564050.0,1.1049292847552714,173.0,156.6,0.0,84.3,4.82,5.1,11.05,0.0,0.0,7.8,89.1,100.0,34.6,53.7,low priority,low,mid,1.1049292847552714,41.0,0.0,0.0,57.8,84.3,89.0,67.0,8.0,False,False,False,0.0862274564220735,0.9847954703085088,0.0,1.105,0.959,Koyna,,Koyna,0.0,,,,,Krishna,Krishna Upper,4.82,11.05,0.0,4.82,0.0,0.0,0.0,0.0,0.0,3,4
564058,MAHARASHTRA,Satara,Jaoli,Met Indawli,564058.0,11.743858853421708,0.0,0.0,,,93.71,1.28,0.86,0.107,100.0,99.7,100.0,0.0,95.1,21.7,protect,high,low,11.743858853421708,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,11.703481279231628,11.74383751607994,11.74363777705502,0.0,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Bamnoli,Wildlife West,Krishna,Krishna Upper,94.22,0.86,81.92,11.79,0.51,0.0,0.0,0.107,0.0,3,3
564035,MAHARASHTRA,Satara,Jaoli,Met Shindi,564035.0,1.36438050191121,0.0,0.0,,,92.41,0.69,1.61,0.0,98.1,94.0,100.0,1.9,92.9,21.7,protect,high,low,1.36438050191121,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.2822605147155677,1.364380501911213,1.3387311677928253,0.026,0.0,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Bamnoli,Wildlife West,Krishna,Krishna Upper,92.41,1.61,41.15,51.26,0.0,0.0,0.0,0.0,0.0,3,3
564120,MAHARASHTRA,Satara,Jaoli,Mhamulkarwadi,564120.0,3.108773037134804,711.0,228.7,0.0,63.7,4.35,0.61,77.32,9.211,41.5,0.0,0.0,58.5,31.8,62.5,contested,low,high,3.108773037134804,142.0,0.0,0.0,84.0,63.7,355.0,140.0,86.0,False,False,False,0.0,0.0,1.290153376229532,1.819,1.74,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,6.17,77.32,2.83,1.52,1.82,0.0,0.61,9.211,0.0,3,4
563991,MAHARASHTRA,Satara,Jaoli,Mhate Kh.,563991.0,3.7201097709182624,845.0,227.1,0.8,54.1,24.46,0.42,48.06,0.0,0.0,0.0,0.0,100.0,19.1,57.7,contested,low,high,3.7201097709182624,208.0,7.0,0.0,65.0,54.1,505.0,202.0,71.0,False,False,False,0.0,0.0,0.0009902989380941,3.719,3.603,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,29.75,48.06,0.76,23.7,5.29,0.0,0.34,0.0,0.0,3,4
564052,MAHARASHTRA,Satara,Jaoli,Mhavshi,564052.0,3.038815536807939,206.0,67.8,0.0,48.6,71.25,4.34,10.54,0.517,37.6,0.0,0.0,62.4,48.3,34.9,secondary,mid,low,3.038815536807939,52.0,0.0,26.0,68.9,48.6,107.0,45.0,7.0,False,False,False,0.0,0.0,1.1432401117829327,1.896,1.896,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,71.25,10.54,24.92,46.33,0.0,0.0,0.0,0.517,0.0,3,4
563992,MAHARASHTRA,Satara,Jaoli,Mohat,563992.0,4.179038528031834,1054.0,252.2,2.4,65.0,1.8,2.33,38.72,0.0,0.0,0.0,0.0,100.0,15.9,65.5,contested,low,high,4.179038528031834,230.0,25.0,42.0,71.3,65.0,529.0,308.0,36.0,False,False,False,0.0,0.0,0.0,4.179,3.05,,,,0.0,,,,,Krishna,Krishna Upper,1.8,38.72,0.0,1.8,0.0,0.0,0.98,0.0,0.0,3,4
564098,MAHARASHTRA,Satara,Jaoli,Morawale,564098.0,2.1455560104945675,653.0,304.4,0.0,49.9,21.91,4.26,46.33,0.294,1.4,0.0,0.0,98.6,23.2,61.4,contested,low,high,2.1455560104945675,164.0,0.0,61.0,80.6,49.9,375.0,175.0,12.0,False,False,False,0.0,0.0,0.0306362661969127,2.115,2.042,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,22.06,46.33,1.62,20.29,0.15,0.0,0.74,0.294,0.0,3,4
564116,MAHARASHTRA,Satara,Jaoli,Morghar,564116.0,3.684849938638696,1007.0,273.3,0.3,61.0,20.47,1.78,55.14,0.169,23.7,0.0,0.0,76.3,29.2,64.3,contested,low,high,3.684849938638696,212.0,3.0,66.0,75.8,61.0,482.0,266.0,28.0,False,False,False,0.0,0.0,0.8748826039256161,2.81,2.732,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,20.64,55.14,7.56,12.91,0.17,0.0,0.85,0.169,0.0,3,4
564060,MAHARASHTRA,Satara,Jaoli,Munawale,564060.0,10.375899844015482,398.0,38.4,0.3,80.3,61.02,2.33,10.69,0.302,31.9,0.7,99.0,68.1,62.1,38.7,protect,high,low,10.375899844015482,105.0,1.0,25.0,70.9,80.3,229.0,173.0,11.0,False,False,False,0.0778172668492873,10.27707507760969,3.3129812411884094,7.063,6.439,Koyna,,Koyna,0.0,,CCF & FD STR Kolhapur,Medha,Wildlife West,Krishna,Krishna Upper,61.26,10.69,31.75,29.27,0.24,0.0,0.0,0.302,0.0,3,4
564117,MAHARASHTRA,Satara,Jaoli,Narfdev,564117.0,2.3175145211955277,436.0,188.1,2.1,81.4,30.21,4.63,23.27,0.817,5.4,0.0,0.0,94.6,26.2,70.4,contested,low,high,2.3175145211955277,108.0,9.0,18.0,58.7,81.4,97.0,78.0,1.0,False,False,False,0.0,0.0,0.1247864795415535,2.193,2.193,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,30.35,23.27,5.99,24.22,0.14,0.0,1.63,0.817,0.0,3,4
564037,MAHARASHTRA,Satara,Jaoli,Nipani,564037.0,3.518877678796463,680.0,193.2,0.0,61.0,33.01,0.98,37.62,2.218,29.5,0.0,0.0,70.5,33.3,48.9,low priority,low,mid,3.518877678796463,147.0,0.0,0.0,70.7,61.0,356.0,173.0,44.0,False,False,False,0.0,0.0,1.0365941860996353,2.482,2.476,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,41.08,37.62,2.93,30.08,8.07,0.0,0.0,2.218,0.0,3,4
564092,MAHARASHTRA,Satara,Jaoli,Nizare,564092.0,3.827060208391172,968.0,252.9,0.0,36.7,8.04,3.45,46.1,0.0,4.8,0.0,0.0,95.2,22.6,57.2,contested,low,high,3.827060208391172,194.0,0.0,36.0,69.1,36.7,559.0,196.0,9.0,False,False,False,0.0,0.0,0.1835625265368389,3.643,3.002,,,,0.0,,Satara,Medha,Kolhapur,Krishna,Krishna Upper,8.45,46.1,1.23,6.81,0.41,0.0,0.66,0.0,0.0,3,4
